ID_CI,ID_DELITO,DTO,DTO_PRIN,MODA_DTO,FORMA_ACC,FHA_DE_HCHOS,HRA_DE_HCHOS,EMTO_COM_DTO,GRDO_CONS,CLASF_DE_DTO,NOM_ENT_HCHOS,ID_ENT_HCHOS,NOM_MUN_HCHOS,ID_MUN_HCHOS,NOM_LOC_HCHOS,ID_LOC_HCHOS,NOM_COL_HCHOS,ID_COL_HCHOS,CP,COORD_X,COORD_Y,DOM_HCHOS
915,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-04-28,08:00:00,7,1,4.1.2.2,TLAXCALA,29,APETATITLAN,2,APETATITLAN,1,,,90600,19.33212,-98.19645,"REFORMA 10 APETATITLAN"
916,7,"DELITOS CONTRA LA SEGURIDAD DE LA COMUNIDAD","DELITOS CONTRA LA SEGURIDAD DE LA COMUNIDAD",1,2,2025-05-01,09:20:00,7,1,7.10,TLAXCALA,29,PAPALOTLA,41,PAPALOTLA,1,,,90796,19.56368,-98.5785,"CARRETERA VICA CORTA CHIAUTEMPAN PUEBLA PAPALOTLA"
917,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-01,15:00:00,1,1,4.1.2.1,TLAXCALA,29,SANTACRUZ,26,SANTACRUZ,1,,,90640,19.35383,-98.15089,"CALLE PRIMERO DE MAYO, NUMERO VEINTE, EL BARRIO DEL ALTO, SANTA CRUZ TLAXCALA"
918,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,1,2025-04-29,17:30:00,1,1,4.1.2.2,TLAXCALA,29,XICOHTZINCO,42,XICOHTZINCO,1,,,90780,19.18134,-98.24713,"UBICADO EN LA ZONA CONOCIDA COMO “TLALMONTONES”, COMO REFERENCIA HAY UNOS CAMPOS DE FUTBOL DENOMINADOS “LA TORRECILLA DE SANTO TORIBIO”, TLAXCALA."
919,7,NARCOMENUDEO,NARCOMENUDEO,1,2,2025-05-01,,7,1,7.1.1,TLAXCALA,29,APIZACO,5,APIZACO,1,,,90337,19.41524,-98.13936,"APIZACO TLAXCALA"
920,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-02,11:30:00,7,1,4.1.2.1,TLAXCALA,29,APIZACO,5,APIZACO,1,CENTRO,,90337,19.414325,-98.150302,"JOSÉFA ORTIZ DE DOMÍNGUEZ ENTRE CALLES FRANCISCO SARABIA Y EMILIO CARRANZA, CENTRO APIZACO, TLAXCALA"
921,4,"ROBO COMERCIO","ROBO COMERCIO",1,2,2025-05-01,,7,1,4.1.11,TLAXCALA,29,CHIAUTEMPAN,10,CHIAUTEMPAN,1,CENTRO,,90805,19.31452,-98.19254,"BERNARDO PICAZO 12 COLONIA CENTRO CHIAUTEMPAN"
922,4,"ROBO ESCUELA","ROBO ESCUELA",1,2,2025-04-13,,7,1,4.1.14,TLAXCALA,29,HUAMANTLA,13,HUAMANTLA,1,"EL CARMEN XALPATLAHUAYA",,905123,19.38682,-97.96661,"UNIDAD TECNOLOGICA DE TLAXCALA HUAMANTLA, TLAXCALA."
923,1,HOMICIDIO,HOMICIDIO,1,1,2025-05-02,,6,1,1.1.1,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN PABLO DEL MONTE",1,"BARRIO SAN SEBASTIAN",,90970,19.0701,-98.11,"CALLES PRIVADA INSURGENTES Y CALLE DE LA SOLEDAD, EN EL BARRIO DE SAN SEBASTIÁN, MUNICIPIO DE SAN PABLO DEL MONTE, TLAXCALA."
924,7,NARCOMENUDEO,NARCOMENUDEO,1,2,2025-05-02,,7,1,7.1.1,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN PABLO DEL MONTE",1,,,90970,19.11475,-98.17886,"AV VENUSTIANO CARRANZA S/N BARRIO DE SAN BARTOLOME SAN PABLO DEL MONTE"
925,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,2,2025-05-02,,7,1,4.1.1,TLAXCALA,29,TENANCINGO,27,TENANCINGO,1,"SECCION SEGUNDA",,90880,19.14318,-98.19772,"SECCION SEGUNDA MUNICIPIO DE TENACNCINGO"
926,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,1,2025-05-01,21:30:00,1,1,4.1.2.2,TLAXCALA,29,TEPETITLA,19,TEPETITLA,1,,,90700,19.25407,-98.37133,"CAMINO REAL DE SAN RAFAEL, MUNICIPIO DE TEPETITLA DE LARDIZÁBAL, TLAXCALA"
927,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-03,17:30:00,7,1,4.1.2.2,TLAXCALA,29,APIZACO,5,APIZACO,1,FERROCARRILERA,,90300,19.41271,-98.1334,"PLAZA COMERCIAL APIZACO, LA CUAL ESTÁ UBICADA EN AVENIDA 16 DE SEPTIEMBRE, COLONIA FERROCARRILERA, APIZACO, TLAXCALA"
928,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-02,22:00:00,7,1,4.1.2.1,TLAXCALA,29,CALPULALPAN,6,"SANTIAGO CUAULA",18,,,90200,19.59949,-98.64953,"CALLE NARANJO NÚMERO SEIS, DE LA POBLACIÓN DE SANTIAGO CUAULA, MUNICIPIO DE CALPULALPAN, TLAXCALA."
929,4,"ROBO COMERCIO","ROBO COMERCIO",1,2,2025-05-03,,7,1,4.1.11,TLAXCALA,29,CHIAUTEMPAN,10,CHIAUTEMPAN,1,,,90800,19.3145,-98.19799,"CALLE ANTONIO DIAZ VARELA BARRIO DE SAN ONOFRE CHIAUTEMPAN"
930,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,1,2025-05-03,08:40:00,1,1,4.1.2.2,TLAXCALA,29,"DOMINGO ARENAS",11,"MUÑOZ DE DOMINGO ARENAS",1,,,90420,19.47452,-98.20936,"MUÑOZ DE DOMINGO ARENAS,  TLAXCALA."
931,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-04-13,12:00:00,7,1,4.1.2.1,TLAXCALA,29,QUILETLA,59,QUILETLA,1,,,90867,19.20967,-98.22796,"CALLE VILLAHERMOSA, NÚMERO 26, SANTA CRUZ QUILEHTLA, TLAXCALA"
932,7,COHECHO,COHECHO,1,2,2025-05-02,,7,1,7.10,TLAXCALA,29,TEOLOCHOLCO,28,TEOLOCHOLCO,1,,,90850,19.23376,-98.18186,"JOSE MARIA MORELOS SECCION SEXTA TEOLOCHOLCO TLAXCALA"
933,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-02,23:11:00,7,1,4.1.2.1,TLAXCALA,29,TLALTELULCO,48,TLALTELULCO,1,,,90833,19.28833,-98.19531,"CARRETERA VÍA CORTA SANTA ANA-PUEBLA, SIN NÚMERO, BARRIO TECPA MORALES, LA MAGDALENA TLALTELULCO, TLAXCALA"
934,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,2,2025-05-03,00:30:00,7,1,4.1.1,TLAXCALA,29,APIZACO,5,"SAN LUIS APIZAQUITO",7,,,90401,19.42956,-9811980,"CALLE LINDA VISTA NÚMERO 13, SAN LUIS APIZAQUITO, APIZACO, TLAXCALA"
935,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-04,14:20:00,7,1,4.1.2.1,TLAXCALA,29,APIZACO,5,APIZACO,1,CENTRO,,90300,19.41000,-98.14135,"AVENIDA JUÁREZ ENTRE CALLE EMILIO CARRANZA Y CALLE FRANCISCO SARABIA, COLONIA CENTRO, APIZACO, TLAXCALA, COMO REFERENCIA A UN COSTADO DEL RESTAURANTE DENOMINADO BUFFA WINGS"
936,4,"ROBO OTROS","ROBO OTROS",1,2,2025-05-04,07:26:00,7,1,4.1.14,TLAXCALA,29,CHIAUTEMPAN,10,CHIAUTEMPAN,1,REFORMA,,90800,19.316413,-98.18996,"INTERIOR DE LAS OFICINAS DEL UBR UBICADO EN CALLE FERROCARRIL NORTE DE LA COLONIA REFORMA, CON COORDENADAS GEORREFERENCIALES 19.316413-98.189960"
937,7,"NARCOMENUDEO ","NARCOMENUDEO ",1,2,2025-05-03,20:50:00,7,1,7.1.1,TLAXCALA,29,CUAPIAXTLA,8,CUAPIAXTLA,1,,,90563,19.3019,-97.768805,"TRAMO CARRETERO MÉXICO VERACRUZ KILÓMETRO 160, BARRIO DE SAN ANTONIO CUAPIAXTLA, TLAXCALA, CON GEORREFERENCIAS 19.301900, -97.768805"
938,4,"ROBO CASA HABITACION ","ROBO CASA HABITACION ",1,2,2025-04-04,,7,1,"4.1.1 ",TLAXCALA,29,HUAMANTLA,13,HUAMANTLA,1,,,90500,19.31625,-97.92407,"HUAMANTLA, TLAXCALA."
939,1,HOMICIDIO,HOMICIDIO,1,1,2025-05-04,,1,1,1.1.1,TLAXCALA,29,"SANTA ANA NOPALUCAN",56,NOPALUCAN,1,"BARRIO MEXICO",,901378,19.3027,-98.33477,"CALLE GRANADITAS NÚMERO DIEZ DEL BARRIO MÉXICO, MUNICIPIO DE NOPALUCAN. TLAXCALA."
940,4,"ROBO CASA HABITACION ","ROBO CASA HABITACION ",1,2,2025-05-03,18:30:00,7,1,"4.1.1 ",TLAXCALA,29,SANTACRUZ,26,"SAN MIGUEL CONTLA",5,,,90640,19.37862,-98.13773,"PRIVADA SAN MIGUEL LT 24 3 SAN MIGUEL CONTLA, SANTA CRUZ TLAXCAL"
941,4,"ROBO CASA HABITACION ","ROBO CASA HABITACION ",1,2,2024-05-03,22:15:00,7,1,"4.1.1 ",TLAXCALA,29,SANTACRUZ,26,"SAN MIGUEL CONTLA",5,,,90640,19.37862,-98.13773,"CIRCUITO SAN MIGUEL 1, SAN MIGUEL CONTLA, SANTA CRUZ TLAXCALA"
942,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-03,22:00:00,7,1,4.1.2.1,TLAXCALA,29,TOTOLAC,36,"LOS REYES QUIAHUIXTLAN",5,,,90160,"19.336588,",-98.250443,"AVENIDA JUÁREZ, LOS REYES QUIAHUIXTLÁN, TLAX. 90160, CON LOCALIZACIÓN GEORREFERENCIAR 19.336588, -98.250443,"
943,7,"NARCOMENUDEO ","NARCOMENUDEO ",1,2,2025-05-05,17:45:00,7,1,7.1.1,TLAXCALA,29,APIZACO,5,APIZACO,1,CENTRO,,90300,19.41349,-98.14123,"PRIVADA ÁNGEL SOLANA  ENTRE EL BOULEVARD FRANCISCO I MADERO Y CALLE AQUILES SERDÁN LA COLONIA CENTRO DEL MUNICIPIO DE APIZACO,"
944,4,DAÑOS,DAÑOS,1,2,2025-05-04,,7,1,4.5,TLAXCALA,29,CHIAUTEMPAN,10,CHIAUTEMPAN,1,,,90800,19.31427,-98.19095,"CALLE BERNARDO PICAZO CON AV FERROCARRIL BARRIO SAN ONOFRE CHIAUTEMPAN"
945,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-05,00:30:00,7,1,4.1.2.1,TLAXCALA,29,CHIAUTEMPAN,10,"SANTA CRUZ TETELA",10,REFORMA,,90833,19.29012,-98.20217,"CALLE REFORMA  DE  LA COMUNIDAD  DE  SANTA CRUZ TETELA, CHIAUTEMPAN, TLAXCALA,"
946,1,"LESIONES ","LESIONES ",2,2,2025-05-04,19:27:00,7,1,"1.2.2 ",TLAXCALA,29,HUAMANTLA,13,HUAMANTLA,1,,,90500,19.318122,-97.919618,"PERTENECIENTE AL MUNICIPIO DE HUAMANTLA TLAXCALA, COMO REFERENCIA A LA ALTURA DEL PANTEÓN DE JESÚS, CUYAS COORDENADAS GEOGRÁFICAS, SON: 19.318122,-97.919618"
947,1,"LESIONES ","LESIONES ",2,2,2025-05-04,19:27:00,7,1,"1.2.2 ",TLAXCALA,29,TERRENATE,30,TERRENATE,1,,,90540,19.469445,-97.921044,"CURVA LIBRAMIENTO TERRENATE-SAN JOSE VILLARREAL  DENOMINADA “LA CANDELARIA” EN TERRENOS DE LABOR  CON COORDENADAS 19.469445,-97.921044 DEL MUNICIPIO DE TERRENATE TLAXCALA"
948,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-03,,7,1,4.1.2.1,TLAXCALA,29,TLAXCALA,33,TLAXCALA,,,,90000,19.31865,-98.23624,TLAXCALA
949,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-02,21:40:00,7,1,4.1.2.2,TLAXCALA,29,TLAXCALA,33,TLAXCALA,1,CENTRO,,90000,19.32778,-98.22917,"CALLE  RIVEREÑA, COLONIA  CENTRO,  TLAXCALA, TLAXCALA,  COMO REFERENCIA  FRENTE  AL  BAR “MONACO”"
950,4,EXTORSION,EXTORSION,1,1,2025-05-06,14:30:00,7,1,4.4.2,TLAXCALA,29,APIZACO,5,APIZACO,1,CENTRO,,90300,19.41889148,-98.13550717,"SOBRE LA AVENIDA MORELOS FRENTE AL MERCADO SANTA ROSA LOCAL 41 CON COORDENADAS GEORREFERÉNCIALES 19.41889148,-98.13550717 APIZACO TLAXCALA."
951,1,LESIONES,LESIONES,2,2,2025-05-06,,7,1,1.2.2,TLAXCALA,29,APIZACO,5,APIZACO,1,CENTRO,,90300,19.41716,-98.14419,"APIZACO TLAXCALA"
952,4,"ROBO TRANSEUNTE","ROBO TRANSEUNTE",1,1,2025-05-06,06:40:00,2,1,4.1.5,TLAXCALA,29,CALPULALPAN,6,"LA VENTA",38,,,90224,19.5632,-98.68428,"CARRETERA LOS REYES ZACATEPEC A LA ALTURA DE LA COMUNIDAD DE LA VENTA MUNICIPIO DE  CARRETERA LOS REYES ZACATEPEC A LA ALTURA DE LA COMUNIDAD DE LA VENTA MUNICIPIO DE CALPULALPAN, TLAXCALA,, TLAXCALA,"
953,7,"DELITOS CONTRA LA FORMACION DE LAS PERSONAS ","DELITOS CONTRA LA FORMACION DE LAS PERSONAS ",1,2,2025-05-05,,7,1,7.10,TLAXCALA,29,CHIAUTEMPAN,10,CHIAUTEMPAN,1,REFORMA,,90800,19.30128,-9818840,"AV JUAREZ 2 COLONIA REFORMA CHIAUTEMPAN"
954,4,"ROBO ESCUELA","ROBO ESCUELA",1,2,2025-05-06,,7,1,4.1.14,TLAXCALA,29,CHIAUTEMPAN,10,CHIAUTEMPAN,1,,,90800,19.31585,-98.1968,CHIAUTEMPAN
955,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,1,2025-05-06,12:00:00,7,1,4.1.2.2,TLAXCALA,29,PANOTLA,24,TECHACHALCO,10,,,90145,19.32437,-98.30236,"SANTA CRUZ TECHACHALCO COMUNIDAD DEL MUNICIPIO DE PANOTLA, AL LLEGAR A SU DESTINO EN LA PARADA DE AUTOBÚS LA VENTA DEL LADO DE LA AUTOPISTA SAN MARTIN TEXMELUCAN, TLAXCALA"
956,4,"ROBO COMERCIO","ROBO COMERCIO",1,2,2025-05-02,07:00:00,7,1,4.1.11,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN PABLO DEL MONTE",1,,,90970,19.11567,-98.17484,"CALLE XICOHTENCATL NÚMERO  TRESCIENTOS DIECISÉIS, BARRIO DEL CRISTO DEL MUNICIPIO DE SAN PABLO DEL MONTE, TLAXCALA"
957,5,"INCUMPLIMIENTO DE LA OBLIGACION ALIMENTARIA","INCUMPLIMIENTO DE LA OBLIGACION ALIMENTARIA",1,2,2024-11-12,,7,1,5.3,TLAXCALA,29,TLAXCALA,33,OCOTLAN,8,,,90114,19.315668,-98.22267,"OCOTLAN TLAXCALA"
958,4,"ROBO COMERCIO","ROBO COMERCIO",1,2,2025-03-27,20:39:00,7,1,4.1.11,TLAXCALA,29,TLAXCALA,33,TLAXCALA,8,,,90114,19.315668,-98.22267,"BOULEVAR SANTA ANA-OCOTLAN NO. 20 COL. OCOTLÁN,  TLAXCALA."
959,7,"DESAPARICION COMETIDA POR PARTICULARES","DESAPARICION COMETIDA POR PARTICULARES",1,2,2025-05-05,11:00:00,7,1,7.10,TLAXCALA,29,"SAN LUIS TEOLOCHOLCO ",28,TEOLOCHOLCO,1,,,90850,19.19116,-98.43191,"IGLESIA DE SAN LUIS TEOLOCHOLCO TLAXCALA"
960,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-07,08:00:00,7,1,4.1.2.2,TLAXCALA,29,APETATITLAN,2,APETATITLAN,1,,,90606,19.35213,-98.19092,APETATITLAN
961,7,NARCOMENUDEO,NARCOMENUDEO,1,2,2025-05-07,15:30:00,7,1,7.1.1,TLAXCALA,29,"BENITO JUAREZ",45,"BENITO JUAREZ",1,,,90235,19.583097,-98.4229,"CALLE PANAMÁ ESQUINA CON AVENIDA EJÉRCITO NACIONAL BENITO JUAREZ"
962,7,"ENCUBRIMIENTO POR FAVORECIMIENTO","ENCUBRIMIENTO POR FAVORECIMIENTO",1,2,2025-05-07,08:53:00,7,1,7.10,TLAXCALA,29,IXTENCO,16,IXTENCO,1,,,90580,19.25165,-98.89489,"PLAZA DE LA CONSTITUCIÓN DEL BARRIO DE SAN JUAN PERTENECIENTE AL MUNICIPIO DE IXTENCO, TLAXCALA"
963,4,"ROBO TRANSEUNTE","ROBO TRANSEUNTE",1,1,2025-05-07,10:10:00,1,1,4.1.5,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN PABLO DEL MONTE",1,,,90970,19.117845,-98169165,"AVENIDA TLAXCALA ESQUINA CON CALLE PINO SUAREZ DEL BARRIO DE SAN BARTOLOMÉ SAN PABLO DEL MONTE TLAXCALA"
964,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-08,12:45:00,7,1,4.1.2.1,TLAXCALA,29,APETATITLAN,2,APETATITLAN,1,,,90600,19.32952,-98.19412,"ESTACIONAMIENTO SIN NOMBRE, EN CALLE RIVEREÑA S/N, MUNICIPIO DE SAN PABLO APETATITLAN DE ANTONIO CARVAJAL, TLAX., A LA ALTURA DE LA INTERSECCIÓN ENTRE LA CALLE RIVEREÑA Y LA CARRETERA CHIAUTEMPAN-TLAXCALA,"
965,7,NARCOMENUDEO,NARCOMENUDEO,1,2,2025-05-08,,7,1,7.1.1,TLAXCALA,29,CONTLA,18,CONTLA,1,,,90193,19.330395,-98744971,"CALLE MONTENEHUATZI SECCION SEXTA CONTLA TLAXCALA CORDENADAS 19.330395, -98744971"
966,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,2,2025-05-07,19:00:00,7,1,4.1.1,TLAXCALA,29,"SAN POABLO DEL MONTE",25,"SAN PABLO DEL MONTE",1,,,90970,19.12205,-98.17991,"PRIVADA DE ÁLVARO OBREGÓN NÚMERO 14 BARRIO DE SAN SEBASTIÁN DEL MUNICIPIO DE SAN PABLO DEL MONTE, TLAXCALA"
967,7,NARCOMENUDEO,NARCOMENUDEO,1,2,2025-05-08,,7,1,7.1.1,TLAXCALA,29,TLAXCALA,33,TLAXCALA,1,,,90000,19.29241,-98.23861,"LIBRAMIENTO PONIENTE S/N COL UNITLAX TLAXCALA"
968,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-07,23:00:00,1,1,4.1.2.1,TLAXCALA,29,TLAXCALA,33,TLAXCALA,1,,,90062,19.31547,-98.24572,"CALLE 1BIS, LA LOMA XICOHTENCATL, MUNICIPIO DE TLAXCALA, TLAXCALA"
969,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-07,21:40:00,1,1,4.1.2.1,TLAXCALA,29,TOTOLAC,36,"LA CANDELARIA TEOTLALPAN ",3,,,90168,19.331655,-98.23468,"LA CANDELARIA TEOTLALPAN TOTOLAC"
970,7,"DESAPARICION COMETIDA POR PARTICULARES","DESAPARICION COMETIDA POR PARTICULARES",1,2,2025-04-22,21:00:00,7,1,7.10,TLAXCALA,29,"APIZACO ",5,APIZACO,1,,,90300,19.41569,-98.14965,"CALLE JESUS CARRANZA, COLONIA CENTRO DE APIZACO, TLAXCALA"
971,1,HOMICIDIO,HOMICIDIO,1,1,2025-05-09,,6,1,1.1.1,TLAXCALA,29,APIZACO,5,"SANTA MARIA TEXCALAC",10,,,90402,19.437848,-98.06025,"AVENIDA XICOHTENCATL, DE LA COMUNIDAD DE SANTA MARÍA TEXCALAC, PERTENECIENTE AL MUNICIPIO DE APIZACO coordenadas georreferenciales próximas al lugar 19.437848, -98.060250"
972,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,1,2025-05-09,23:40:00,7,1,4.1.2.2,TLAXCALA,29,APIZACO,5,"SANTA ANITA HUILOAC",9,,,90407,19.375832,-98.1477561,"LIBRAMIENTO HUAMANTLA, A LA ALTURA DE LA COMUNIDAD DE SANTA ANITA HUILOAC, MUNICIPIO DE APIZACO, TLAXCALA"
973,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-08,22:00:00,7,1,4.1.2.2,TLAXCALA,29,APIZACO,5,APIZACO,1,,,90300,19.41812,-98.14756,"2 DE ABRIL DE LA COLONIA CENTRO DEL MUNICIPIO DE APIZACO"
974,4,"ROBO OTROS","ROBO OTROS",1,2,2025-05-07,12:30:00,7,1,4.1.14,TLAXCALA,29,CALPULALPAN,6,"LA VENTA",38,,,90224,19.5632,-98.68428,"CARRETERA MÉXICO VERACRUZ, KILÓMETRO 45, A LA ALTURA DE LA VENTA, CALPULALPAN TLAXCALA CALPULALPAN, TLAXCALA"
975,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-08,17:30:00,1,1,4.1.2.1,TLAXCALA,29,MAZATECOCHCO,17,MAZATECOCHCO,1,,,90790,19.17817,-98.194326,"CARRETERA VÍA CORTA PUEBLA – CHIAUTEMPAN, A LA ALTURA DE SAN COSME MAZATECOCHCO, MAZATECOCHCO DE JOSÉ MARÍA MORELOS, TLAXCALA"
976,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,1,2025-05-09,05:40:00,1,1,4.1.2.2,TLAXCALA,29,TEPETITLA,19,TEPETITLA,1,,,90700,19.27075,-98.38044,"CALLE NARCISO MENDOZA, SIN NÚMERO, TEPETITLA DE LARDIZÁBAL, TEPETITLA DE LARDIZÁBAL, TLAXCALA"
977,7,"DELITOS CONTRA LA SEGURIDAD DE LA COMUNIDAD ","DELITOS CONTRA LA SEGURIDAD DE LA COMUNIDAD ",1,2,2025-05-08,07:45:00,7,1,7.10,TLAXCALA,29,XALOZTOC,39,XALOZTOC,1,,,90460,19.40442,-98.05128,"SAN COSME XALOSTOC TLAXCALA"
978,7,COHECHO,COHECHO,1,2,2025-05-10,,7,1,7.10,TLAXCALA,29,AXOCOMANITLA,54,AXOCOMANITLA,1,,,90760,19.22712,-98.25054,"SOBRE LA CALLE POZO DE AGUA A LA ALTURA DE BARRANCA DE BRIONES AXOCOMANITLA"
979,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-09,21:35:00,7,1,4.1.2.2,TLAXCALA,29,CONTLA,18,CONTLA,1,,,90670,19.329105,-98.167096,"PROLONGACIÓN PRINCIPAL S/N, SECCIÓN SÉPTIMA, CP. 90670, MUNICIPIO DE CONTLA DE JUAN CUAMATZI, ESTADO DE TLAXCALA"
980,4,"ROBO TRANSPORTISTA","ROBO TRANSPORTISTA",1,1,2025-05-10,13:00:00,1,1,4.1.4,TLAXCALA,29,HUAMANTLA,13,"LAZARO CARDENAS ",19,,,90520,19.35976,-97.98666,"LAZARO CARDENAS HUAMANTLA, TLAXCALA"
981,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-09,21:00:00,1,1,4.1.2.1,TLAXCALA,29,TECOPILCO,55,TECOPILCO,1,,,90455,19.4783141,-98.2699179,"CARRETERA MÉXICO – VERACRUZ POR LA ENTRADA SAN LUCAS TECOPILCO, TLAXCALA."
982,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-09,12:00:00,1,1,4.1.2.1,TLAXCALA,29,TLAXCALA,33,TLAXCALA,1,,,90000,19.31853,-98.23628,TLAXCALA
983,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-10,12:05:00,7,1,4.1.2.2,TLAXCALA,29,TLAXCALA,33,"SANTA MARIA IXTULCO",17,,,90105,19.32597,-98.20776,"AVENIDA FERROCARRIL MEXICANO NÚMERO VEINTINUEVE, DE LA POBLACIÓN DE SANTA MARÍA IXTULCO, MUNICIPIO DE TLAXCALA, TLAXCALA; A LA ALTURA DEL GIMNASIO MAJESTIC GYM"
984,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-09,16:30:00,1,1,4.1.2.1,TLAXCALA,29,TLAXCO,34,"MARIANO MATAMOROS ",38,,,90262,19.65697,-98.27803,"MARIANO MATAMOROS MUNICIPIO DE TLAXCO, TLAXCALA"
985,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-08,21:00:00,1,1,4.1.2.1,TLAXCALA,29,TLAXCO,34,TLAXCO,1,,,90250,19.62159,-98.12281,"AUTOPISTA TEJOCOTAL, TLAXCO, TLAXCALA KILÓMETRO 73."
986,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-11,15:30:00,7,1,4.1.2.2,TLAXCALA,29,APIZACO,5,APIZACO,1,"LA CIENEGA",,90300,19.41271,-98.1334,"PLAZA APIZACO, CARRETERA A HUAMANTLA KILÓMETRO 2407, LA CIÉNEGA, MUNICIPIO DE APIZACO, ESTADO DE TLAXCALA"
987,7,"ALLANAMIENTO DE MORADA","ALLANAMIENTO DE MORADA",1,2,2025-05-11,04:30:00,7,1,7.3,TLAXCALA,29,PANOTLA,24,"SANTA ELENA ",29,,,90140,19.324046,-98.270224,"INTERIOR DEL DOMICILIO UBICADO EN CALLE HERRADURA NO. 19, FRACCIONAMIENTO SANTA ELENA MUNICIPIO DE PANOTLA, TLAXCALA CON COORDENADAS GEORREFERENCIALES 19.324046,-98.270224"
988,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-11,03:00:00,7,1,4.1.2.1,TLAXCALA,29,QUILETLA,59,QUILETLA,1,,,90867,19.41271,-98.1334,"CALLE 15 DE SEPTIEMBRE, SANTA CRUZ QUILEHTLA, ESTADO DE TLAXCALA (COMO REFERENCIA FRENTE A LA IGLESIA)"
989,1,FEMINICIDIO,FEMINICIDIO,1,1,2025-05-11,,7,1,1.3,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN PABLO DEL MONTE",1,,,90790,19.17817,-98.194326,"CALLE 3 DE MAYO, BARRIO DE SAN COSME, MUNICIPIO DE SAN PABLO DEL MONTE, TLAXCALA"
990,1,LESIONES,LESIONES,2,2,2025-05-11,10:25:00,7,1,1.2.2,TLAXCALA,29,TEPETITLA,19,TEPETITLA,1,,,90700,"19.29849233807893, -98.40380653591332",-98.403806535913,"CARRETERA FEDERAL SAN MARTIN TEXMELUCAN, COMUNIDAD DE VILLA ALTA PERTENECIENTE AL MUNICIPIO DE TEPETITLA DE LARDIZABAL, COMO REFERENCIA FRENTE A LA UNIDAD HABITACIONAL DENOMINADA “LAS PALOMAS”"
991,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,2,2025-05-12,07:00:00,7,1,4.1.1,TLAXCALA,29,AXOMANITLA,54,AXOCOMANITLA,1,,,90760,19.22712,-98.25054,"CALLE JUAN VENECIA 6 A SAN LORENZO AXOCOMANITLA"
992,1,HOMICIDIO,HOMICIDIO,1,1,2025-05-12,,1,1,1.1.1,TLAXCALA,29,CALPULALPAN,6,CALPULALPAN,1,"SAN RAFAEL",,90203,19.592891,-98.5663711,"CALLE MÉXICO, COLONIA SAN RAFAEL, CALPULALPAN, TLAXCALA, EN LAS  COORDENADAS 19.5928910, -98.5663711"
993,4,"ROBO CASA HABITACION ","ROBO CASA HABITACION ",1,2,2025-05-10,17:00:00,7,1,"4.1.1 ",TLAXCALA,29,NANACAMILPA,21,"NANACAMILPA ",1,,,90280,"19.501722801114294,",-98.557177796004,"NANACAMILPA TLAXCALA"
